Gözlem Yapılan Servis Adı;Servis Türü;Gözlem Tarihi;Gözlemci Meslek;Cinsiyet;Hasta İle Temas Öncesi;Hasta İle Temas Sonrası;Aseptik İşlemler Öncesi;Vücus Sıvıları İle Bulaşma Sonrası;Hasta Çevresi İle Temas Sonrası
Kalp Damar Cerrahisi;Standart;1.09.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.09.2018;Hemşire;K;Gözlem Dışı;Yıkama;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.09.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yıkama;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.08.2018;Doktor;E;Yok;Yok;Yok;Yok;Yok
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Yok;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Gözlem Dışı;Yok;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Yıkama;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Yok;Ovma;Yok;Yıkama;Yok
Kalp Damar Cerrahisi;Standart;1.08.2018;Doktor;E;Yok;Yok;Yok;Yıkama;Yok
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Ovma;Ovma;Ovma;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.08.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yıkama;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.08.2018;Hasta Bakıcı;E;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.08.2018;Hasta Bakıcı;E;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.08.2018;Hasta Bakıcı;E;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.08.2018;Hasta Bakıcı;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.12.2018;Doktor;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hasta Bakıcı;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hemşire;K;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hasta Bakıcı;E;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hasta Bakıcı;E;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.12.2018;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.12.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Ovma;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Doktor;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.01.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Doktor;E;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.01.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Ovma;Yok;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yıkama;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Ovma;Ovma;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yıkama;Yıkama;Ovma;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Yıkama;Yok
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Yıkama;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Yok;Ovma;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Doktor;E;Yok;Yok;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Yok;Yok;Yok;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2018;Hasta Bakıcı;E;Yok;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Doktor;E;Yok;Yok;Yok;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2018;Hemşire;K;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Hasta Bakıcı;K;Yok;Yok;Gözlem Dışı;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yıkama;Yıkama;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Ovma;Gözlem Dışı;Gözlem Dışı;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Ovma;Ovma;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Yok;Yok;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Yıkama;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Ovma;Yıkama;Ovma;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;K;Ovma;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Yok;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yok;Yıkama;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hasta Bakıcı;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hasta Bakıcı;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Ovma;Ovma;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Yok;Yok;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Yok;Yok;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Yok;Yok;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.10.2018;Doktor;E;Gözlem Dışı;Gözlem Dışı;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Yıkama;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.10.2018;Hemşire;K;Yıkama;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Ovma;Yok
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Ovma;Ovma
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Yok;Yıkama;Yok;Yıkama;Yok
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Hasta Bakıcı;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama;Yıkama
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Yıkama
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.04.2019;Hasta Bakıcı;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Yok
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Yok;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Hasta Bakıcı;K;Gözlem Dışı;Ovma;Gözlem Dışı;Ovma;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Ovma;Yıkama;Yıkama;Yıkama;Yok
Kalp Damar Cerrahisi;Standart;1.04.2019;Hasta Bakıcı;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.04.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.04.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.04.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.04.2019;Doktor;E;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.04.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hasta Bakıcı;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.05.2019;Hasta Bakıcı;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Yok;Yıkama;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.05.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.05.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Yıkama;Yıkama;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Doktor;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hasta Bakıcı;E;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Yıkama;Ovma;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Ovma;Ovma;Ovma;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Doktor;E;Yok;Gözlem Dışı;Yok;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Ovma;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.05.2019;Doktor;E;Yok;Yok;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.05.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2019;Hasta Bakıcı;E;Gözlem Dışı;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Ovma;Ovma;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Gözlem Dışı
Kalp Damar Cerrahisi;Standart;1.06.2019;Hasta Bakıcı;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama
Kalp Damar Cerrahisi;Standart;1.06.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Yok;Ovma;Gözlem Dışı;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Ovma;Ovma;Ovma;Gözlem Dışı;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Yıkama;Ovma
Kalp Damar Cerrahisi;Standart;1.06.2019;Doktor;E;Gözlem Dışı;Yok;Yok;Gözlem Dışı;Yok
Kalp Damar Cerrahisi;Standart;1.06.2019;Doktor;E;Gözlem Dışı;Gözlem Dışı;Ovma;Yıkama;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Doktor;K;Ovma;Gözlem Dışı;Yok;Yıkama;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Doktor;K;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yıkama;Yıkama;Ovma;Yıkama;Yok
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Gözlem Dışı;Yok;Gözlem Dışı;Yıkama;Yıkama
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Gözlem Dışı;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yıkama;Ovma;Yıkama;Yıkama;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yıkama;Yıkama;Gözlem Dışı;Yıkama;Yok
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Ovma;Gözlem Dışı;Yok
Çocuk Cerrahisi;Yoğun Bakım;1.02.2019;Hemşire;K;Yok;Ovma;Gözlem Dışı;Yıkama;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.02.2019;Hemşire;K;Gözlem Dışı;Ovma;Ovma;Yıkama;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.02.2019;Hemşire;K;Gözlem Dışı;Yok;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.02.2019;Hemşire;K;Yıkama;Yıkama;Gözlem Dışı;Ovma;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.02.2019;Hasta Bakıcı;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.02.2019;Hemşire;K;Ovma;Yıkama;Gözlem Dışı;Gözlem Dışı;Yıkama
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Doktor;K;Yok;Yıkama;Gözlem Dışı;Yok;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yok;Yıkama;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yıkama;Ovma;Gözlem Dışı;Gözlem Dışı;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yok;Yok;Yok;Ovma;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.03.2019;Hemşire;K;Yok;Yıkama;Yok;Yıkama;Ovma
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Gözlem Dışı;Ovma;Gözlem Dışı;Ovma;Yıkama
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Ovma;Yıkama;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Gözlem Dışı;Gözlem Dışı;Gözlem Dışı;Yıkama;Yok
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Yok;Ovma;Yıkama;Ovma;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.04.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Yok
Çocuk Cerrahisi;Yoğun Bakım;1.05.2019;Hemşire;K;Gözlem Dışı;Yıkama;Ovma;Ovma;Gözlem Dışı
Çocuk Cerrahisi;Yoğun Bakım;1.05.2019;Hemşire;K;Gözlem Dışı;Yıkama;Gözlem Dışı;Yıkama;Ovma
